ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,13,-4.750000,-8.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,15,-4.750000,-7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,17,-4.750000,-6.250000,7.874001,3,0.035164,0.110630,0.016200,0,0
0,18,-4.750000,-5.750000,7.443847,13,0.108619,0.488717,0.015541,0,0
0,19,-4.750000,-5.250000,7.165875,8,0.037352,0.304455,0.015135,0,0
0,20,-4.750000,-4.750000,7.016334,3,0.051483,0.114918,0.014923,0,0
0,21,-4.750000,-4.250000,6.702667,9,0.069601,0.349460,0.014493,0,0
0,22,-4.750000,-3.750000,6.445947,19,0.196009,0.745878,0.014155,0,0
0,23,-4.750000,-3.250000,5.998401,15,0.175495,0.600040,0.013598,0,0
0,24,-4.750000,-2.750000,5.660333,78,0.617416,0.811322,0.013204,0,0
0,25,-4.750000,-2.250000,5.423962,209,1.000000,0.819201,0.012942,0,0
0,26,-4.750000,-1.750000,5.437401,135,0.359231,0.818753,0.012957,0,0
0,27,-4.750000,-1.250000,5.223901,20,0.470974,0.825870,0.012729,0,0
0,28,-4.750000,-0.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,29,-4.750000,-0.250000,4.977760,71,0.591892,0.834075,0.012478,0,0
0,30,-4.750000,0.250000,4.778869,23,1.000000,0.840704,0.012284,0,0
0,31,-4.750000,0.750000,5.531000,4,0.005671,0.163127,0.013059,0,0
0,32,-4.750000,1.250000,5.174956,155,1.000000,0.827501,0.012678,0,0
0,33,-4.750000,1.750000,5.320982,117,1.000000,0.822634,0.012831,0,0
0,34,-4.750000,2.250000,5.475199,142,1.000000,0.817493,0.012998,0,0
0,35,-4.750000,2.750000,5.738304,33,0.900762,0.808723,0.013293,0,0
0,36,-4.750000,3.250000,5.907000,3,1.000000,0.120465,0.013489,0,0
0,38,-4.750000,4.250000,6.431000,3,0.076369,0.117845,0.014136,0,0
0,39,-4.750000,4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,40,-4.750000,5.250000,7.165601,5,0.104439,0.190287,0.015135,0,0
0,41,-4.750000,5.750000,7.408000,3,1.000000,0.112960,0.015488,0,0
0,42,-4.750000,6.250000,7.816334,3,1.000000,0.110918,0.016110,0,0
0,43,-4.750000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,48,-4.750000,9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,16,-4.250000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,18,-4.250000,-5.750000,7.096000,8,0.450605,0.305387,0.015035,0,0
1,19,-4.250000,-5.250000,6.711656,29,0.371298,0.776278,0.014505,0,0
1,20,-4.250000,-4.750000,6.425320,25,0.672384,0.785823,0.014128,0,0
1,21,-4.250000,-4.250000,6.086401,5,0.996514,0.199280,0.013704,0,0
1,22,-4.250000,-3.750000,5.887000,5,0.594147,0.200942,0.013466,0,0
1,23,-4.250000,-3.250000,5.369750,8,0.176929,0.328403,0.012883,0,0
1,24,-4.250000,-2.750000,5.063078,51,0.524602,0.831231,0.012563,0,0
1,25,-4.250000,-2.250000,4.906171,88,1.000000,0.836461,0.012407,0,0
1,26,-4.250000,-1.750000,4.682352,103,0.439504,0.843922,0.012192,0,0
1,27,-4.250000,-1.250000,4.815667,3,0.148968,0.125922,0.012319,0,0
1,29,-4.250000,-0.250000,4.387601,50,0.509231,0.853747,0.011925,0,0
1,30,-4.250000,0.250000,4.466778,18,0.143688,0.765997,0.011995,0,0
1,31,-4.250000,0.750000,4.517000,4,1.000000,0.169887,0.012040,0,0
1,32,-4.250000,1.250000,4.550498,135,1.000000,0.848317,0.012071,0,0
1,33,-4.250000,1.750000,4.710870,100,1.000000,0.842971,0.012219,0,0
1,34,-4.250000,2.250000,4.878790,142,1.000000,0.837374,0.012380,0,0
1,35,-4.250000,2.750000,5.080622,37,1.000000,0.830646,0.012581,0,0
1,36,-4.250000,3.250000,5.430223,9,1.000000,0.368547,0.012949,0,0
1,37,-4.250000,3.750000,5.689833,6,0.682986,0.243102,0.013237,0,0
1,38,-4.250000,4.250000,6.090539,13,0.860238,0.518038,0.013709,0,0
1,39,-4.250000,4.750000,6.502910,11,0.584645,0.430780,0.014229,0,0
1,40,-4.250000,5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,41,-4.250000,5.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,42,-4.250000,6.250000,7.561333,6,0.949608,0.224387,0.015717,0,0
1,43,-4.250000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,44,-4.250000,7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,47,-4.250000,8.750000,9.860334,3,1.000000,0.100698,0.019723,0,0
1,48,-4.250000,9.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,17,-3.750000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,18,-3.750000,-5.750000,6.879167,12,0.938150,0.462417,0.014732,0,0
2,19,-3.750000,-5.250000,6.542700,20,1.000000,0.781910,0.014281,0,0
2,20,-3.750000,-4.750000,6.118890,55,0.513731,0.796037,0.013744,0,0
2,21,-3.750000,-4.250000,5.699408,27,1.000000,0.810020,0.013248,0,0
2,22,-3.750000,-3.750000,5.277182,11,1.000000,0.453252,0.012785,0,0
2,23,-3.750000,-3.250000,5.012800,10,1.000000,0.416453,0.012513,0,0
2,24,-3.750000,-2.750000,4.677696,33,0.241529,0.844077,0.012188,0,0
2,25,-3.750000,-2.250000,4.408992,113,1.000000,0.853034,0.011944,0,0
2,26,-3.750000,-1.750000,4.234056,147,1.000000,0.858865,0.011793,0,0
2,27,-3.750000,-1.250000,4.039001,5,0.880707,0.216342,0.011631,0,0
2,32,-3.750000,1.250000,4.160501,44,0.214208,0.861317,0.011731,0,0
2,33,-3.750000,1.750000,4.369063,64,1.000000,0.854365,0.011909,0,0
2,34,-3.750000,2.250000,4.472580,176,1.000000,0.850914,0.012000,0,0
2,35,-3.750000,2.750000,4.689554,83,1.000000,0.843682,0.012199,0,0
2,36,-3.750000,3.250000,4.989009,116,1.000000,0.833700,0.012489,0,0
2,37,-3.750000,3.750000,5.326595,42,0.670862,0.822447,0.012837,0,0
2,38,-3.750000,4.250000,5.644636,22,0.574568,0.811845,0.013186,0,0
2,39,-3.750000,4.750000,6.095833,6,0.510854,0.239042,0.013716,0,0
2,40,-3.750000,5.250000,6.378000,3,0.083918,0.118110,0.014068,0,0
2,41,-3.750000,5.750000,6.938000,3,0.097575,0.115310,0.014814,0,0
2,45,-3.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,49,-3.750000,9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,16,-3.250000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,17,-3.250000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,18,-3.250000,-5.750000,6.608334,3,1.000000,0.116958,0.014367,0,0
3,19,-3.250000,-5.250000,6.197412,17,0.672182,0.674407,0.013841,0,0
3,20,-3.250000,-4.750000,5.820800,35,0.768003,0.805973,0.013388,0,0
3,21,-3.250000,-4.250000,5.389712,66,1.000000,0.820343,0.012905,0,0
3,22,-3.250000,-3.750000,5.017656,99,1.000000,0.832745,0.012518,0,0
3,23,-3.250000,-3.250000,4.696223,94,1.000000,0.843459,0.012205,0,0
3,24,-3.250000,-2.750000,4.300951,100,1.000000,0.856635,0.011850,0,0
3,25,-3.250000,-2.250000,4.036821,218,1.000000,0.865439,0.011630,0,0
3,26,-3.250000,-1.750000,3.771106,161,1.000000,0.874296,0.011422,0,0
3,33,-3.250000,1.750000,3.901052,38,0.705853,0.869965,0.011522,0,0
3,34,-3.250000,2.250000,4.052903,194,1.000000,0.864903,0.011643,0,0
3,35,-3.250000,2.750000,4.302324,161,1.000000,0.856589,0.011851,0,0
3,36,-3.250000,3.250000,4.662622,90,1.000000,0.844579,0.012174,0,0
3,37,-3.250000,3.750000,5.106440,59,1.000000,0.829785,0.012608,0,0
3,38,-3.250000,4.250000,5.402333,21,0.978843,0.819922,0.012919,0,0
3,39,-3.250000,4.750000,5.850168,6,0.923479,0.241498,0.013422,0,0
3,40,-3.250000,5.250000,6.257143,7,0.229708,0.277000,0.013915,0,0
3,45,-3.250000,7.750000,8.641750,4,1.000000,0.142388,0.017468,0,0
3,46,-3.250000,8.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,11,-2.750000,-9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,12,-2.750000,-8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,13,-2.750000,-8.250000,8.725334,3,1.000000,0.106373,0.017613,0,0
4,17,-2.750000,-6.250000,6.758667,3,1.000000,0.116207,0.014568,0,0
4,18,-2.750000,-5.750000,6.327200,10,0.986701,0.394547,0.014003,0,0
4,19,-2.750000,-5.250000,6.008024,41,0.865933,0.799733,0.013610,0,0
4,20,-2.750000,-4.750000,5.473685,19,0.759240,0.776667,0.012996,0,0
4,21,-2.750000,-4.250000,5.090795,63,1.000000,0.830307,0.012592,0,0
4,22,-2.750000,-3.750000,4.740653,129,1.000000,0.841978,0.012247,0,0
4,23,-2.750000,-3.250000,4.347789,104,1.000000,0.855074,0.011890,0,0
4,24,-2.750000,-2.750000,3.976353,187,1.000000,0.867455,0.011581,0,0
4,25,-2.750000,-2.250000,3.659501,236,1.000000,0.878017,0.011339,0,0
4,26,-2.750000,-1.750000,3.422282,194,0.902836,0.885924,0.011171,0,0
4,27,-2.750000,-1.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,33,-2.750000,1.750000,3.553480,25,1.000000,0.881551,0.011263,0,0
4,34,-2.750000,2.250000,3.731278,65,1.000000,0.875624,0.011392,0,0
4,35,-2.750000,2.750000,4.088054,74,1.000000,0.863732,0.011671,0,0
4,36,-2.750000,3.250000,4.324519,27,1.000000,0.855849,0.011870,0,0
4,37,-2.750000,3.750000,4.610606,33,0.933719,0.846313,0.012126,0,0
4,38,-2.750000,4.250000,5.156751,4,1.000000,0.165622,0.012659,0,0
4,39,-2.750000,4.750000,5.618000,10,0.839246,0.406367,0.013156,0,0
4,42,-2.750000,6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,43,-2.750000,6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
5,13,-2.250000,-8.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
5,14,-2.250000,-7.750000,8.051001,4,1.000000,0.146327,0.016482,0,0
5,16,-2.250000,-6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
5,18,-2.250000,-5.750000,6.105334,9,0.834615,0.358420,0.013728,0,0
5,19,-2.250000,-5.250000,5.845700,30,0.614004,0.805143,0.013417,0,0
5,20,-2.250000,-4.750000,5.266000,21,0.363283,0.824467,0.012773,0,0
5,21,-2.250000,-4.250000,4.864186,59,0.824562,0.837860,0.012366,0,0
5,22,-2.250000,-3.750000,4.439908,141,1.000000,0.852003,0.011971,0,0
5,23,-2.250000,-3.250000,4.082366,41,1.000000,0.863921,0.011667,0,0
5,24,-2.250000,-2.750000,3.703657,35,1.000000,0.876545,0.011372,0,0
5,25,-2.250000,-2.250000,3.290294,17,0.679574,0.756775,0.011083,0,0
5,26,-2.250000,-1.750000,3.139059,17,0.767647,0.761060,0.010985,0,0
5,34,-2.250000,2.250000,3.369572,63,1.000000,0.887681,0.011135,0,0
5,35,-2.250000,2.750000,3.630754,158,1.000000,0.878975,0.011318,0,0
5,36,-2.250000,3.250000,4.091836,116,1.000000,0.863605,0.011674,0,0
5,37,-2.250000,3.750000,4.435363,113,1.000000,0.852155,0.011967,0,0
5,38,-2.250000,4.250000,4.876963,54,1.000000,0.837435,0.012378,0,0
5,39,-2.250000,4.750000,5.304167,6,0.485113,0.246958,0.012813,0,0
5,40,-2.250000,5.250000,5.704250,4,1.000000,0.161972,0.013254,0,0
6,7,-1.750000,-11.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
6,9,-1.750000,-10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,11,-1.750000,-9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,13,-1.750000,-8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
6,14,-1.750000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,15,-1.750000,-7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
6,16,-1.750000,-6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
6,17,-1.750000,-6.250000,6.556500,4,0.843449,0.156290,0.014299,0,0
6,18,-1.750000,-5.750000,5.982364,11,1.000000,0.440323,0.013579,0,0
6,19,-1.750000,-5.250000,5.583191,63,1.000000,0.813894,0.013117,0,0
6,20,-1.750000,-4.750000,5.109395,61,0.825995,0.829687,0.012611,0,0
6,21,-1.750000,-4.250000,4.594187,102,0.933148,0.846860,0.012111,0,0
6,22,-1.750000,-3.750000,4.227612,250,1.000000,0.859080,0.011787,0,0
6,23,-1.750000,-3.250000,3.894748,79,1.000000,0.870175,0.011517,0,0
6,24,-1.750000,-2.750000,3.431600,35,1.000000,0.885613,0.011178,0,0
6,25,-1.750000,-2.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,33,-1.750000,1.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,34,-1.750000,2.250000,3.111522,23,0.306492,0.896283,0.010968,0,0
6,35,-1.750000,2.750000,3.426484,134,1.000000,0.885784,0.011174,0,0
6,36,-1.750000,3.250000,3.784095,53,0.943953,0.873864,0.011432,0,0
6,37,-1.750000,3.750000,4.249129,31,1.000000,0.858362,0.011806,0,0
6,38,-1.750000,4.250000,4.695000,18,1.000000,0.759150,0.012204,0,0
6,39,-1.750000,4.750000,5.119826,23,1.000000,0.829339,0.012621,0,0
6,40,-1.750000,5.250000,5.584200,5,1.000000,0.203465,0.013118,0,0
7,6,-1.250000,-11.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
7,7,-1.250000,-11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
7,14,-1.250000,-7.750000,7.758400,5,0.859647,0.185347,0.016019,0,0
7,16,-1.250000,-6.750000,6.827250,4,0.999284,0.154485,0.014661,0,0
7,17,-1.250000,-6.250000,6.290051,20,0.970216,0.790332,0.013956,0,0
7,18,-1.250000,-5.750000,5.942065,31,0.915374,0.801931,0.013531,0,0
7,19,-1.250000,-5.250000,5.396085,71,1.000000,0.820130,0.012912,0,0
7,20,-1.250000,-4.750000,5.033031,97,1.000000,0.832232,0.012533,0,0
7,21,-1.250000,-4.250000,4.489089,146,1.000000,0.850364,0.012015,0,0
7,22,-1.250000,-3.750000,4.124611,108,1.000000,0.862513,0.011701,0,0
7,23,-1.250000,-3.250000,3.633271,59,1.000000,0.878891,0.011320,0,0
7,24,-1.250000,-2.750000,3.290364,11,0.965807,0.489677,0.011083,0,0
7,34,-1.250000,2.250000,2.886167,6,0.312991,0.271138,0.010833,0,0
