ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,16.232437,16,0.024214,0.367135,0.036349,0,0
0,2,-4.750000,-13.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,3,-4.750000,-13.250000,14.285071,14,0.044648,0.366682,0.030406,0,0
0,5,-4.750000,-12.250000,13.317441,25,0.039571,0.556085,0.027735,0,0
0,8,-4.750000,-10.750000,11.990479,25,0.098600,0.600317,0.024377,0,0
0,9,-4.750000,-10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,10,-4.750000,-9.750000,11.115417,24,0.085227,0.629486,0.022355,0,0
0,12,-4.750000,-8.750000,10.079261,23,0.065701,0.664025,0.020159,0,0
0,13,-4.750000,-8.250000,9.671262,19,0.027912,0.643743,0.019353,0,0
0,14,-4.750000,-7.750000,9.400889,9,0.040133,0.308987,0.018838,0,0
0,15,-4.750000,-7.250000,8.944584,12,0.095860,0.421108,0.018001,0,0
0,16,-4.750000,-6.750000,8.481251,4,0.240885,0.143458,0.017193,0,0
0,17,-4.750000,-6.250000,7.903501,4,0.071680,0.147310,0.016247,0,0
0,18,-4.750000,-5.750000,7.600801,5,0.131664,0.186660,0.015777,0,0
0,19,-4.750000,-5.250000,7.251001,50,0.451205,0.758300,0.015258,0,0
0,20,-4.750000,-4.750000,6.918206,39,0.881717,0.769393,0.014786,0,0
0,21,-4.750000,-4.250000,6.471077,13,0.504098,0.509793,0.014187,0,0
0,22,-4.750000,-3.750000,6.359106,19,0.476055,0.748628,0.014044,0,0
0,23,-4.750000,-3.250000,5.903968,64,1.000000,0.803201,0.013486,0,0
0,24,-4.750000,-2.750000,5.782128,133,1.000000,0.807262,0.013343,0,0
0,25,-4.750000,-2.250000,5.554698,109,1.000000,0.814843,0.013085,0,0
0,26,-4.750000,-1.750000,5.373301,174,1.000000,0.820890,0.012887,0,0
0,27,-4.750000,-1.250000,5.357225,224,1.000000,0.821426,0.012870,0,0
0,28,-4.750000,-0.750000,5.299500,102,0.265466,0.823350,0.012808,0,0
0,29,-4.750000,-0.250000,5.255027,38,0.023348,0.824832,0.012762,0,0
0,30,-4.750000,0.250000,5.042746,59,0.066556,0.831908,0.012543,0,0
0,31,-4.750000,0.750000,5.124385,161,0.083168,0.829187,0.012626,0,0
0,32,-4.750000,1.250000,5.361082,49,0.090065,0.821297,0.012874,0,0
0,33,-4.750000,1.750000,5.466326,43,0.032386,0.817789,0.012988,0,0
0,34,-4.750000,2.250000,5.577912,145,1.000000,0.814070,0.013111,0,0
0,35,-4.750000,2.750000,5.770278,83,0.792512,0.807657,0.013330,0,0
0,36,-4.750000,3.250000,6.094267,142,0.985467,0.796858,0.013714,0,0
0,37,-4.750000,3.750000,6.553778,9,0.060275,0.351693,0.014295,0,0
0,38,-4.750000,4.250000,6.576500,8,1.000000,0.312313,0.014325,0,0
0,39,-4.750000,4.750000,6.975794,34,0.388473,0.767474,0.014866,0,0
0,40,-4.750000,5.250000,7.434000,3,0.085733,0.112830,0.015526,0,0
1,0,-4.250000,-14.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,2,-4.250000,-13.750000,14.368500,4,0.021672,0.104210,0.030645,0,0
1,3,-4.250000,-13.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,5,-4.250000,-12.250000,13.077546,11,0.031071,0.310245,0.027102,0,0
1,7,-4.250000,-11.250000,11.835334,3,0.016217,0.090823,0.024008,0,0
1,8,-4.250000,-10.750000,11.782092,11,0.032767,0.333995,0.023882,0,0
1,9,-4.250000,-10.250000,11.120778,9,0.044771,0.283188,0.022367,0,0
1,10,-4.250000,-9.750000,10.827500,8,0.051711,0.255633,0.021723,0,0
1,12,-4.250000,-8.750000,9.946817,11,0.044930,0.367642,0.019894,0,0
1,13,-4.250000,-8.250000,9.382001,8,0.072305,0.274907,0.018802,0,0
1,14,-4.250000,-7.750000,8.764875,8,0.066767,0.283135,0.017682,0,0
1,15,-4.250000,-7.250000,8.464375,8,0.150538,0.287142,0.017165,0,0
1,16,-4.250000,-6.750000,7.986751,4,0.026579,0.146755,0.016379,0,0
1,18,-4.250000,-5.750000,7.223333,3,0.477811,0.113883,0.015218,0,0
1,19,-4.250000,-5.250000,6.795420,31,0.697502,0.773486,0.014618,0,0
1,20,-4.250000,-4.750000,6.559440,25,0.685494,0.781352,0.014303,0,0
1,21,-4.250000,-4.250000,6.112408,27,0.697789,0.796253,0.013736,0,0
1,22,-4.250000,-3.750000,5.758001,26,1.000000,0.808067,0.013315,0,0
1,23,-4.250000,-3.250000,5.419278,47,1.000000,0.819357,0.012937,0,0
1,24,-4.250000,-2.750000,5.167701,94,1.000000,0.827743,0.012671,0,0
1,25,-4.250000,-2.250000,4.948714,91,0.962518,0.835043,0.012449,0,0
1,26,-4.250000,-1.750000,4.715382,136,1.000000,0.842821,0.012223,0,0
1,27,-4.250000,-1.250000,4.725644,73,0.162181,0.842479,0.012233,0,0
1,28,-4.250000,-0.750000,4.693909,11,0.001992,0.463945,0.012203,0,0
1,29,-4.250000,-0.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,30,-4.250000,0.250000,4.584400,25,0.129731,0.847187,0.012102,0,0
1,31,-4.250000,0.750000,4.606160,25,0.063535,0.846461,0.012122,0,0
1,32,-4.250000,1.250000,4.759333,6,0.437475,0.252407,0.012265,0,0
1,33,-4.250000,1.750000,4.816728,44,0.518233,0.839442,0.012320,0,0
1,34,-4.250000,2.250000,4.997098,122,0.751766,0.833430,0.012497,0,0
1,35,-4.250000,2.750000,5.201054,114,0.301762,0.826632,0.012705,0,0
1,36,-4.250000,3.250000,5.399251,96,0.709005,0.820025,0.012915,0,0
1,37,-4.250000,3.750000,5.784500,36,1.000000,0.807183,0.013346,0,0
1,38,-4.250000,4.250000,6.073115,35,0.600059,0.797563,0.013688,0,0
1,39,-4.250000,4.750000,6.459200,5,0.535493,0.196173,0.014172,0,0
2,2,-3.750000,-13.750000,14.405667,6,0.021939,0.155943,0.030752,0,0
2,4,-3.750000,-12.750000,13.187302,10,0.027874,0.280212,0.027390,0,0
2,5,-3.750000,-12.250000,12.942334,3,0.033866,0.085288,0.026750,0,0
2,7,-3.750000,-11.250000,11.752251,12,0.034024,0.364955,0.023812,0,0
2,8,-3.750000,-10.750000,11.619000,3,0.034461,0.091905,0.023500,0,0
2,9,-3.750000,-10.250000,10.983502,14,0.053497,0.443718,0.022064,0,0
2,10,-3.750000,-9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,11,-3.750000,-9.250000,10.003001,19,0.067956,0.633238,0.020006,0,0
2,12,-3.750000,-8.750000,9.448500,4,0.245235,0.137010,0.018927,0,0
2,13,-3.750000,-8.250000,9.147413,17,0.199859,0.590823,0.018368,0,0
2,14,-3.750000,-7.750000,8.751668,6,0.063911,0.212483,0.017659,0,0
2,15,-3.750000,-7.250000,8.226666,9,0.162306,0.326600,0.016768,0,0
2,16,-3.750000,-6.750000,7.785001,4,0.192763,0.148100,0.016061,0,0
2,17,-3.750000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,18,-3.750000,-5.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,19,-3.750000,-5.250000,6.431750,16,0.847657,0.628487,0.014137,0,0
2,20,-3.750000,-4.750000,6.099761,25,0.531029,0.796675,0.013721,0,0
2,21,-3.750000,-4.250000,5.745791,43,0.405843,0.808474,0.013301,0,0
2,22,-3.750000,-3.750000,5.383569,72,0.922638,0.820548,0.012898,0,0
2,23,-3.750000,-3.250000,5.021302,76,1.000000,0.832623,0.012521,0,0
2,24,-3.750000,-2.750000,4.736874,79,1.000000,0.842104,0.012244,0,0
2,25,-3.750000,-2.250000,4.495932,161,0.967951,0.850136,0.012021,0,0
2,26,-3.750000,-1.750000,4.314375,117,0.728780,0.856188,0.011861,0,0
2,33,-3.750000,1.750000,4.563846,13,0.219420,0.551117,0.012083,0,0
2,34,-3.750000,2.250000,4.582982,110,0.279118,0.847234,0.012100,0,0
2,35,-3.750000,2.750000,4.854130,100,1.000000,0.838196,0.012356,0,0
2,36,-3.750000,3.250000,5.049582,127,1.000000,0.831681,0.012550,0,0
2,37,-3.750000,3.750000,5.429941,17,0.314754,0.696152,0.012948,0,0
2,38,-3.750000,4.250000,5.778286,14,0.324086,0.565173,0.013339,0,0
2,39,-3.750000,4.750000,6.072000,7,0.023151,0.279160,0.013687,0,0
2,41,-3.750000,5.750000,7.021667,3,1.000000,0.114892,0.014930,0,0
2,42,-3.750000,6.250000,7.199667,9,0.512777,0.342005,0.015184,0,0
2,43,-3.750000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,45,-3.750000,7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,2,-3.250000,-13.750000,14.368335,3,0.019808,0.078158,0.030645,0,0
3,4,-3.250000,-12.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,5,-3.250000,-12.250000,12.904167,6,0.025150,0.170958,0.026652,0,0
3,7,-3.250000,-11.250000,11.636910,11,0.051222,0.336657,0.023542,0,0
3,8,-3.250000,-10.750000,11.093500,8,0.035291,0.252087,0.022307,0,0
3,9,-3.250000,-10.250000,11.049749,4,0.037028,0.126335,0.022210,0,0
3,10,-3.250000,-9.750000,10.177167,6,0.042262,0.198228,0.020357,0,0
3,11,-3.250000,-9.250000,10.069376,8,0.048199,0.265742,0.020139,0,0
3,12,-3.250000,-8.750000,9.277722,18,0.141657,0.621668,0.018608,0,0
3,13,-3.250000,-8.250000,8.878668,12,0.089735,0.422427,0.017883,0,0
3,14,-3.250000,-7.750000,8.422201,10,0.100474,0.359630,0.017093,0,0
3,15,-3.250000,-7.250000,7.994500,20,0.038449,0.733517,0.016391,0,0
3,18,-3.250000,-5.750000,6.472250,4,0.109419,0.156852,0.014189,0,0
3,19,-3.250000,-5.250000,6.140041,24,0.457615,0.795332,0.013770,0,0
3,20,-3.250000,-4.750000,5.800262,23,0.911058,0.806658,0.013364,0,0
3,21,-3.250000,-4.250000,5.460840,25,0.498778,0.817972,0.012982,0,0
3,22,-3.250000,-3.750000,5.087018,58,1.000000,0.830433,0.012588,0,0
3,23,-3.250000,-3.250000,4.675173,116,1.000000,0.844161,0.012186,0,0
3,24,-3.250000,-2.750000,4.442064,172,1.000000,0.851931,0.011973,0,0
3,25,-3.250000,-2.250000,4.243824,68,1.000000,0.858539,0.011801,0,0
3,26,-3.250000,-1.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,34,-3.250000,2.250000,4.343707,17,0.464889,0.726928,0.011887,0,0
3,35,-3.250000,2.750000,4.417296,98,1.000000,0.852757,0.011951,0,0
3,36,-3.250000,3.250000,4.706729,151,0.719247,0.843109,0.012215,0,0
3,37,-3.250000,3.750000,5.058809,47,0.406084,0.831373,0.012559,0,0
3,38,-3.250000,4.250000,5.446885,26,0.310470,0.818437,0.012967,0,0
3,39,-3.250000,4.750000,5.826626,16,0.351537,0.644623,0.013395,0,0
3,40,-3.250000,5.250000,6.256889,27,0.718489,0.791437,0.013915,0,0
3,41,-3.250000,5.750000,6.667953,21,0.883497,0.777735,0.014446,0,0
3,42,-3.250000,6.250000,7.053923,13,1.000000,0.497165,0.014976,0,0
3,44,-3.250000,7.250000,7.906200,5,0.100831,0.184115,0.016251,0,0
3,45,-3.250000,7.750000,8.429800,10,0.411469,0.359503,0.017106,0,0
3,52,-3.250000,11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,0,-2.750000,-14.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,1,-2.750000,-14.250000,14.431002,10,0.022589,0.259483,0.030825,0,0
4,4,-2.750000,-12.750000,12.919889,9,0.026406,0.256202,0.026692,0,0
4,5,-2.750000,-12.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,6,-2.750000,-11.750000,12.051001,5,0.035314,0.149575,0.024523,0,0
4,7,-2.750000,-11.250000,11.592546,11,0.058668,0.337470,0.023439,0,0
4,8,-2.750000,-10.750000,10.905501,6,0.036506,0.190945,0.021893,0,0
4,9,-2.750000,-10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
4,10,-2.750000,-9.750000,10.095112,9,0.073338,0.298573,0.020191,0,0
4,11,-2.750000,-9.250000,9.594501,4,0.170314,0.136037,0.019205,0,0
4,12,-2.750000,-8.750000,9.311072,14,0.409268,0.482742,0.018670,0,0
4,13,-2.750000,-8.250000,8.724667,15,0.146644,0.531883,0.017612,0,0
4,14,-2.750000,-7.750000,8.369764,17,0.214259,0.612857,0.017005,0,0
4,15,-2.750000,-7.250000,7.952251,16,0.093275,0.587940,0.016324,0,0
4,16,-2.750000,-6.750000,7.419715,14,0.162269,0.526873,0.015505,0,0
4,17,-2.750000,-6.250000,6.870333,3,0.573407,0.115648,0.014720,0,0
4,18,-2.750000,-5.750000,6.376600,10,0.387954,0.393723,0.014066,0,0
4,19,-2.750000,-5.250000,5.968881,42,0.782845,0.801037,0.013563,0,0
4,20,-2.750000,-4.750000,5.642778,36,0.943114,0.811907,0.013184,0,0
4,21,-2.750000,-4.250000,5.196184,49,0.801007,0.826794,0.012700,0,0
4,22,-2.750000,-3.750000,4.739184,71,0.635051,0.842027,0.012246,0,0
4,23,-2.750000,-3.250000,4.397379,156,1.000000,0.853421,0.011934,0,0
4,24,-2.750000,-2.750000,4.147108,65,1.000000,0.861763,0.011720,0,0
4,25,-2.750000,-2.250000,3.743875,8,0.752870,0.350082,0.011402,0,0
4,34,-2.750000,2.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
4,35,-2.750000,2.750000,4.176189,53,0.920413,0.860794,0.011744,0,0
4,36,-2.750000,3.250000,4.427639,202,0.946409,0.852412,0.011960,0,0
4,37,-2.750000,3.750000,4.700221,77,0.566761,0.843326,0.012209,0,0
4,38,-2.750000,4.250000,5.170857,21,0.782550,0.827638,0.012674,0,0
4,39,-2.750000,4.750000,5.636500,4,1.000000,0.162423,0.013177,0,0
4,40,-2.750000,5.250000,6.196000,4,1.000000,0.158693,0.013839,0,0
4,44,-2.750000,7.250000,7.916000,6,0.216506,0.220840,0.016266,0,0
4,45,-2.750000,7.750000,8.233666,3,0.082163,0.108832,0.016779,0,0
5,0,-2.250000,-14.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
5,1,-2.250000,-14.250000,14.321111,9,0.026757,0.235183,0.030509,0,0
5,2,-2.250000,-13.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
5,4,-2.250000,-12.750000,12.982078,13,0.036079,0.368722,0.026853,0,0
5,6,-2.250000,-11.750000,11.966375,8,0.045708,0.240448,0.024319,0,0
5,7,-2.250000,-11.250000,11.573334,3,0.039524,0.092133,0.023394,0,0
5,8,-2.250000,-10.750000,10.862534,15,0.039822,0.478437,0.021799,0,0
5,10,-2.250000,-9.750000,10.226388,18,0.073745,0.593208,0.020458,0,0
5,11,-2.250000,-9.250000,9.488400,15,0.067084,0.512790,0.019003,0,0
5,12,-2.250000,-8.750000,9.110876,8,0.063310,0.278522,0.018301,0,0
5,13,-2.250000,-8.250000,8.737353,17,0.105559,0.602442,0.017634,0,0
5,14,-2.250000,-7.750000,8.156688,16,0.016654,0.582488,0.016653,0,0
5,15,-2.250000,-7.250000,7.777375,8,0.117361,0.296302,0.016049,0,0
5,16,-2.250000,-6.750000,7.356400,10,0.145421,0.377393,0.015412,0,0
5,17,-2.250000,-6.250000,6.669001,4,0.151751,0.155540,0.014448,0,0
5,18,-2.250000,-5.750000,6.203001,13,0.198263,0.515602,0.013848,0,0
5,19,-2.250000,-5.250000,5.757057,52,0.695168,0.808098,0.013314,0,0
5,20,-2.250000,-4.750000,5.362100,80,0.958139,0.821263,0.012875,0,0
5,21,-2.250000,-4.250000,4.894114,97,1.000000,0.836863,0.012395,0,0
5,22,-2.250000,-3.750000,4.517074,81,1.000000,0.849431,0.012040,0,0
5,23,-2.250000,-3.250000,4.095105,135,1.000000,0.863496,0.011677,0,0
5,24,-2.250000,-2.750000,3.846212,33,0.791321,0.871793,0.011479,0,0
5,25,-2.250000,-2.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
5,36,-2.250000,3.250000,4.227895,106,0.879486,0.859070,0.011788,0,0
5,37,-2.250000,3.750000,4.445979,138,0.654199,0.851801,0.011977,0,0
5,38,-2.250000,4.250000,4.796182,22,0.542054,0.840127,0.012300,0,0
5,40,-2.250000,5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
5,41,-2.250000,5.750000,6.156001,3,0.125899,0.119220,0.013790,0,0
5,43,-2.250000,6.750000,7.253000,8,0.341541,0.303293,0.015261,0,0
5,44,-2.250000,7.250000,7.640677,31,0.251896,0.745311,0.015838,0,0
5,45,-2.250000,7.750000,7.965501,4,0.088676,0.146897,0.016345,0,0
5,46,-2.250000,8.250000,8.568334,3,0.061588,0.107158,0.017342,0,0
5,47,-2.250000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
5,48,-2.250000,9.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
5,50,-2.250000,10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,1,-1.750000,-14.250000,14.346910,11,0.035078,0.286973,0.030583,0,0
6,4,-1.750000,-12.750000,13.044417,12,0.029914,0.339112,0.027016,0,0
6,6,-1.750000,-11.750000,11.772835,12,0.035258,0.364543,0.023860,0,0
6,7,-1.750000,-11.250000,11.656334,3,0.029002,0.091718,0.023587,0,0
6,8,-1.750000,-10.750000,10.896813,16,0.039584,0.509418,0.021874,0,0
6,9,-1.750000,-10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,10,-1.750000,-9.750000,10.155733,15,0.046078,0.496107,0.020314,0,0
6,11,-1.750000,-9.250000,9.373376,16,0.066492,0.550043,0.018786,0,0
6,12,-1.750000,-8.750000,8.797084,12,0.070417,0.424058,0.017739,0,0
6,13,-1.750000,-8.250000,8.451468,15,0.119121,0.538713,0.017143,0,0
6,14,-1.750000,-7.750000,7.993200,20,0.032654,0.733560,0.016389,0,0
6,15,-1.750000,-7.250000,7.484601,5,0.060723,0.187628,0.015602,0,0
6,16,-1.750000,-6.750000,7.042000,12,0.082927,0.459160,0.014959,0,0
6,17,-1.750000,-6.250000,6.574833,6,0.162955,0.234252,0.014323,0,0
6,18,-1.750000,-5.750000,5.942601,15,0.398836,0.601435,0.013531,0,0
6,19,-1.750000,-5.250000,5.656341,76,0.910129,0.811455,0.013199,0,0
6,20,-1.750000,-4.750000,5.184746,51,1.000000,0.827175,0.012688,0,0
6,21,-1.750000,-4.250000,4.700634,41,1.000000,0.843312,0.012210,0,0
6,22,-1.750000,-3.750000,4.271876,96,0.984102,0.857604,0.011825,0,0
6,23,-1.750000,-3.250000,3.913873,110,0.931089,0.869538,0.011532,0,0
6,24,-1.750000,-2.750000,3.514000,3,0.002111,0.132430,0.011235,0,0
6,36,-1.750000,3.250000,3.963462,52,0.575944,0.867885,0.011571,0,0
6,37,-1.750000,3.750000,4.266395,104,0.579681,0.857787,0.011820,0,0
6,38,-1.750000,4.250000,4.673958,24,0.500856,0.844201,0.012185,0,0
6,39,-1.750000,4.750000,5.102333,9,0.207445,0.373465,0.012603,0,0
6,40,-1.750000,5.250000,5.633750,28,0.264024,0.812208,0.013174,0,0
6,42,-1.750000,6.250000,6.529501,8,0.105075,0.312940,0.014263,0,0
6,43,-1.750000,6.750000,6.910400,5,0.670757,0.192413,0.014775,0,0
6,44,-1.750000,7.250000,7.480286,7,0.325467,0.262730,0.015595,0,0
6,45,-1.750000,7.750000,8.051715,7,0.103481,0.256063,0.016483,0,0
7,1,-1.250000,-14.250000,14.487667,12,0.027238,0.310247,0.030989,0,0
7,4,-1.250000,-12.750000,12.983215,14,0.032502,0.397058,0.026856,0,0
7,6,-1.250000,-11.750000,11.683201,5,0.035275,0.152640,0.023650,0,0
7,7,-1.250000,-11.250000,11.560223,9,0.036834,0.276597,0.023364,0,0
7,8,-1.250000,-10.750000,10.843401,15,0.044191,0.478915,0.021758,0,0
7,9,-1.250000,-10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
7,10,-1.250000,-9.750000,10.104216,14,0.042480,0.464235,0.020210,0,0
7,11,-1.250000,-9.250000,9.383721,18,0.056076,0.618488,0.018805,0,0
7,12,-1.250000,-8.750000,8.774117,17,0.067197,0.601400,0.017699,0,0
7,13,-1.250000,-8.250000,8.347648,17,0.089004,0.613483,0.016968,0,0
7,14,-1.250000,-7.750000,7.873938,16,0.106303,0.590028,0.016200,0,0
7,15,-1.250000,-7.250000,7.381751,12,0.105563,0.452365,0.015449,0,0
7,16,-1.250000,-6.750000,6.975834,18,0.161864,0.690725,0.014866,0,0
7,17,-1.250000,-6.250000,6.457810,21,0.469664,0.784740,0.014170,0,0
7,18,-1.250000,-5.750000,5.896167,48,1.000000,0.803461,0.013476,0,0
7,19,-1.250000,-5.250000,5.493150,114,1.000000,0.816895,0.013017,0,0
7,20,-1.250000,-4.750000,5.032551,69,1.000000,0.832248,0.012533,0,0
7,21,-1.250000,-4.250000,4.546575,87,0.998834,0.848448,0.012067,0,0
7,22,-1.250000,-3.750000,4.127072,97,0.987021,0.862431,0.011703,0,0
7,23,-1.250000,-3.250000,3.700300,50,0.588608,0.876657,0.011369,0,0
7,24,-1.250000,-2.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
7,36,-1.250000,3.250000,3.768882,17,0.282633,0.743215,0.011420,0,0
7,37,-1.250000,3.750000,4.108202,99,0.636831,0.863060,0.011688,0,0
7,38,-1.250000,4.250000,4.595716,109,1.000000,0.846809,0.012112,0,0
7,39,-1.250000,4.750000,4.943100,10,0.882665,0.417615,0.012443,0,0
7,40,-1.250000,5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
7,41,-1.250000,5.750000,6.020625,8,0.575042,0.319725,0.013625,0,0
7,42,-1.250000,6.250000,6.521666,6,0.656487,0.234783,0.014253,0,0
7,43,-1.250000,6.750000,6.937084,12,0.300900,0.461258,0.014812,0,0
7,44,-1.250000,7.250000,7.480750,4,0.137019,0.150128,0.015596,0,0
7,45,-1.250000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
7,48,-1.250000,9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
7,50,-1.250000,10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
8,1,-0.750000,-14.250000,14.417364,11,0.022886,0.285682,0.030786,0,0
8,4,-0.750000,-12.750000,12.980918,12,0.026638,0.340382,0.026850,0,0
8,6,-0.750000,-11.750000,11.760112,9,0.038343,0.273598,0.023830,0,0
8,7,-0.750000,-11.250000,11.338668,3,0.062516,0.093307,0.022857,0,0
