ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,16.048777,9,0.052519,0.209268,0.035756,0,0
0,1,-4.750000,-14.250000,14.950168,6,0.039565,0.150498,0.032351,0,0
0,2,-4.750000,-13.750000,14.562858,7,0.051884,0.180100,0.031208,0,0
0,3,-4.750000,-13.250000,14.126000,7,0.041147,0.185197,0.029954,0,0
0,4,-4.750000,-12.750000,13.691857,7,0.046250,0.190262,0.028747,0,0
0,5,-4.750000,-12.250000,13.281501,8,0.042017,0.222913,0.027640,0,0
0,6,-4.750000,-11.750000,12.789547,11,0.291084,0.315525,0.026357,0,0
0,7,-4.750000,-11.250000,12.333412,17,0.381653,0.500553,0.025211,0,0
0,8,-4.750000,-10.750000,11.929154,13,0.262939,0.391535,0.024230,0,0
0,9,-4.750000,-10.250000,11.418273,11,0.051995,0.340665,0.023038,0,0
0,10,-4.750000,-9.750000,10.978251,12,0.196615,0.380435,0.022052,0,0
0,11,-4.750000,-9.250000,10.517917,24,0.332249,0.649403,0.021063,0,0
0,12,-4.750000,-8.750000,10.154957,23,0.289644,0.661501,0.020312,0,0
0,13,-4.750000,-8.250000,9.791859,21,0.224229,0.673605,0.019588,0,0
0,14,-4.750000,-7.750000,9.177099,30,0.167412,0.694097,0.018422,0,0
0,15,-4.750000,-7.250000,8.845140,29,0.173673,0.705162,0.017824,0,0
0,16,-4.750000,-6.750000,8.428365,41,0.330119,0.719055,0.017104,0,0
0,17,-4.750000,-6.250000,8.078829,47,0.347668,0.730706,0.016527,0,0
0,18,-4.750000,-5.750000,7.621602,45,0.298987,0.745947,0.015809,0,0
0,19,-4.750000,-5.250000,7.282640,61,0.365294,0.757245,0.015304,0,0
0,20,-4.750000,-4.750000,6.921556,72,0.456314,0.769281,0.014791,0,0
0,21,-4.750000,-4.250000,6.621101,78,0.373990,0.779297,0.014384,0,0
0,22,-4.750000,-3.750000,6.270011,86,0.506703,0.791000,0.013931,0,0
0,23,-4.750000,-3.250000,5.949333,105,0.449196,0.801689,0.013539,0,0
0,24,-4.750000,-2.750000,5.698976,124,0.806493,0.810034,0.013248,0,0
0,25,-4.750000,-2.250000,5.483624,151,0.442702,0.817213,0.013007,0,0
0,26,-4.750000,-1.750000,5.333610,177,0.339750,0.822213,0.012845,0,0
0,27,-4.750000,-1.250000,5.162929,157,0.300399,0.827902,0.012666,0,0
0,28,-4.750000,-0.750000,5.090185,189,0.410435,0.830327,0.012591,0,0
0,29,-4.750000,-0.250000,5.059104,183,0.799396,0.831363,0.012559,0,0
0,30,-4.750000,0.250000,5.021990,202,0.731910,0.832600,0.012522,0,0
0,31,-4.750000,0.750000,5.094677,170,0.781598,0.830177,0.012596,0,0
0,32,-4.750000,1.250000,5.137688,177,0.614454,0.828744,0.012640,0,0
0,33,-4.750000,1.750000,5.314415,174,0.758962,0.822853,0.012824,0,0
0,34,-4.750000,2.250000,5.529139,145,0.541095,0.815695,0.013057,0,0
0,35,-4.750000,2.750000,5.683275,145,0.692889,0.810557,0.013230,0,0
0,36,-4.750000,3.250000,5.997240,125,1.000000,0.800092,0.013597,0,0
0,37,-4.750000,3.750000,6.230872,141,1.000000,0.792304,0.013882,0,0
0,38,-4.750000,4.250000,6.685125,40,0.290082,0.777162,0.014469,0,0
0,39,-4.750000,4.750000,6.949667,3,0.011023,0.115252,0.014830,0,0
1,0,-4.250000,-14.750000,15.644917,12,0.131452,0.287102,0.034476,0,0
1,1,-4.250000,-14.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,3,-4.250000,-13.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,4,-4.250000,-12.750000,13.450714,7,0.050074,0.193075,0.028092,0,0
1,5,-4.250000,-12.250000,13.052250,8,0.053439,0.225970,0.027036,0,0
1,6,-4.250000,-11.750000,12.670286,7,0.044075,0.202180,0.026054,0,0
1,8,-4.250000,-10.750000,11.535750,8,0.055920,0.246190,0.023307,0,0
1,9,-4.250000,-10.250000,11.154728,11,0.066095,0.345497,0.022443,0,0
1,10,-4.250000,-9.750000,10.768901,10,0.062523,0.320518,0.021597,0,0
1,11,-4.250000,-9.250000,10.045857,7,0.052454,0.232798,0.020092,0,0
1,12,-4.250000,-8.750000,9.784924,13,0.082092,0.437993,0.019574,0,0
1,13,-4.250000,-8.250000,9.403572,14,0.073513,0.480583,0.018843,0,0
1,14,-4.250000,-7.750000,8.834499,16,0.141668,0.564413,0.017805,0,0
1,15,-4.250000,-7.250000,8.485438,16,0.085163,0.573722,0.017200,0,0
1,16,-4.250000,-6.750000,8.034541,24,0.134970,0.732182,0.016455,0,0
1,17,-4.250000,-6.250000,7.597319,22,0.124387,0.746756,0.015772,0,0
1,18,-4.250000,-5.750000,7.231395,33,0.163243,0.758954,0.015229,0,0
1,19,-4.250000,-5.250000,6.776333,36,0.082053,0.774122,0.014592,0,0
1,20,-4.250000,-4.750000,6.454812,37,0.062627,0.784840,0.014166,0,0
1,21,-4.250000,-4.250000,6.085479,48,0.156514,0.797151,0.013703,0,0
1,22,-4.250000,-3.750000,5.692015,73,0.284121,0.810266,0.013240,0,0
1,23,-4.250000,-3.250000,5.412374,59,0.120336,0.819588,0.012929,0,0
1,24,-4.250000,-2.750000,5.141784,79,0.102444,0.828607,0.012644,0,0
1,25,-4.250000,-2.250000,4.868840,106,0.132900,0.837705,0.012371,0,0
1,26,-4.250000,-1.750000,4.680115,133,0.327534,0.843996,0.012190,0,0
1,27,-4.250000,-1.250000,4.509356,149,0.312423,0.849688,0.012033,0,0
1,28,-4.250000,-0.750000,4.401552,136,0.188148,0.853282,0.011937,0,0
1,29,-4.250000,-0.250000,4.333483,197,0.557921,0.855551,0.011878,0,0
1,30,-4.250000,0.250000,4.343438,153,0.325346,0.855219,0.011887,0,0
1,31,-4.250000,0.750000,4.392517,149,0.407351,0.853583,0.011929,0,0
1,32,-4.250000,1.250000,4.488747,146,0.222187,0.850375,0.012015,0,0
1,33,-4.250000,1.750000,4.647897,134,0.252390,0.845070,0.012160,0,0
1,34,-4.250000,2.250000,4.862943,122,0.355137,0.837902,0.012365,0,0
1,35,-4.250000,2.750000,5.113361,111,0.399402,0.829555,0.012615,0,0
1,36,-4.250000,3.250000,5.363638,80,0.281653,0.821212,0.012877,0,0
1,37,-4.250000,3.750000,5.639244,82,1.000000,0.812025,0.013180,0,0
1,38,-4.250000,4.250000,5.999334,3,0.028390,0.120003,0.013599,0,0
1,39,-4.250000,4.750000,6.531750,4,0.295421,0.156455,0.014266,0,0
1,40,-4.250000,5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,42,-4.250000,6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
