ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,6,-4.750000,-11.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,17,-4.750000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,18,-4.750000,-5.750000,7.697668,3,0.073915,0.111512,0.015925,0,0
0,19,-4.750000,-5.250000,7.567143,7,0.198818,0.261717,0.015726,0,0
0,20,-4.750000,-4.750000,7.190166,12,0.828736,0.456197,0.015170,0,0
0,21,-4.750000,-4.250000,6.713500,26,0.918640,0.776217,0.014507,0,0
0,22,-4.750000,-3.750000,6.280364,33,1.000000,0.790655,0.013944,0,0
0,23,-4.750000,-3.250000,5.943439,80,1.000000,0.801885,0.013532,0,0
0,24,-4.750000,-2.750000,5.745465,144,1.000000,0.808484,0.013301,0,0
0,25,-4.750000,-2.250000,5.592019,53,0.214021,0.813599,0.013127,0,0
0,26,-4.750000,-1.750000,5.397734,15,0.514581,0.615057,0.012914,0,0
0,27,-4.750000,-1.250000,5.222000,3,1.000000,0.123890,0.012727,0,0
0,29,-4.750000,-0.250000,4.985333,3,1.000000,0.125073,0.012485,0,0
0,32,-4.750000,1.250000,5.326938,48,1.000000,0.822435,0.012838,0,0
0,33,-4.750000,1.750000,5.289830,105,1.000000,0.823672,0.012798,0,0
0,34,-4.750000,2.250000,5.613624,133,1.000000,0.812879,0.013151,0,0
0,35,-4.750000,2.750000,5.761750,76,1.000000,0.807942,0.013320,0,0
0,36,-4.750000,3.250000,6.078435,46,1.000000,0.797386,0.013695,0,0
0,37,-4.750000,3.750000,6.441834,48,1.000000,0.785272,0.014150,0,0
0,38,-4.750000,4.250000,6.516274,40,1.000000,0.782791,0.014246,0,0
0,39,-4.750000,4.750000,6.928866,30,0.699846,0.769038,0.014801,0,0
0,40,-4.750000,5.250000,7.094167,18,1.000000,0.687175,0.015033,0,0
0,41,-4.750000,5.750000,7.627667,9,0.459255,0.335585,0.015818,0,0
0,42,-4.750000,6.250000,7.936000,15,0.723917,0.551600,0.016298,0,0
0,43,-4.750000,6.750000,8.279334,3,0.586979,0.108603,0.016855,0,0
0,44,-4.750000,7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,11,-4.250000,-9.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,12,-4.250000,-8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,19,-4.250000,-5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,22,-4.250000,-3.750000,5.735763,21,1.000000,0.808808,0.013290,0,0
1,23,-4.250000,-3.250000,5.472410,98,1.000000,0.817586,0.012995,0,0
1,24,-4.250000,-2.750000,5.119082,109,1.000000,0.829364,0.012620,0,0
1,25,-4.250000,-2.250000,4.963362,58,0.554676,0.834555,0.012463,0,0
1,27,-4.250000,-1.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,32,-4.250000,1.250000,4.548334,12,0.283749,0.509033,0.012069,0,0
1,33,-4.250000,1.750000,4.693903,123,0.784234,0.843537,0.012203,0,0
1,34,-4.250000,2.250000,4.817219,151,1.000000,0.839426,0.012321,0,0
1,35,-4.250000,2.750000,5.051016,64,1.000000,0.831633,0.012551,0,0
1,36,-4.250000,3.250000,5.388126,16,0.517696,0.656317,0.012903,0,0
1,37,-4.250000,3.750000,5.748500,6,1.000000,0.242515,0.013305,0,0
1,38,-4.250000,4.250000,6.080476,21,0.681606,0.797318,0.013697,0,0
1,39,-4.250000,4.750000,6.364133,15,1.000000,0.590897,0.014050,0,0
1,40,-4.250000,5.250000,6.771461,13,1.000000,0.503285,0.014585,0,0
1,41,-4.250000,5.750000,7.131001,5,0.918894,0.190575,0.015085,0,0
1,43,-4.250000,6.750000,8.014334,3,1.000000,0.109928,0.016423,0,0
1,44,-4.250000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,11,-3.750000,-9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,12,-3.750000,-8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,13,-3.750000,-8.250000,9.254251,4,0.056925,0.138305,0.018564,0,0
2,14,-3.750000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,22,-3.750000,-3.750000,5.337501,28,0.269720,0.822083,0.012849,0,0
2,23,-3.750000,-3.250000,5.022046,44,1.000000,0.832598,0.012522,0,0
2,24,-3.750000,-2.750000,4.800571,138,1.000000,0.839981,0.012305,0,0
2,25,-3.750000,-2.250000,4.576154,39,0.341410,0.847462,0.012094,0,0
2,26,-3.750000,-1.750000,4.293500,4,0.138143,0.171377,0.011843,0,0
2,32,-3.750000,1.250000,4.092267,15,0.043669,0.647693,0.011675,0,0
2,33,-3.750000,1.750000,4.231783,120,0.483809,0.858941,0.011791,0,0
2,34,-3.750000,2.250000,4.472708,147,1.000000,0.850910,0.012001,0,0
2,35,-3.750000,2.750000,4.643248,101,1.000000,0.845225,0.012156,0,0
2,36,-3.750000,3.250000,5.020858,14,0.334351,0.582847,0.012521,0,0
2,37,-3.750000,3.750000,5.304715,14,0.720429,0.576223,0.012814,0,0
2,38,-3.750000,4.250000,5.728063,16,0.656896,0.647252,0.013281,0,0
2,39,-3.750000,4.750000,6.067867,15,0.696636,0.598303,0.013682,0,0
2,40,-3.750000,5.250000,6.440677,34,0.744767,0.785311,0.014148,0,0
2,41,-3.750000,5.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,52,-3.750000,11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,13,-3.250000,-8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,14,-3.250000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,15,-3.250000,-7.250000,8.071001,4,0.689308,0.146193,0.016514,0,0
3,16,-3.250000,-6.750000,7.422667,3,0.060366,0.112887,0.015510,0,0
3,19,-3.250000,-5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,21,-3.250000,-4.250000,5.315400,5,0.099050,0.205705,0.012825,0,0
3,22,-3.250000,-3.750000,5.054271,74,1.000000,0.831524,0.012555,0,0
3,23,-3.250000,-3.250000,4.671807,78,0.983444,0.844273,0.012183,0,0
3,24,-3.250000,-2.750000,4.387488,117,1.000000,0.853750,0.011925,0,0
3,25,-3.250000,-2.250000,4.140946,110,0.452517,0.861968,0.011715,0,0
3,26,-3.250000,-1.750000,3.797333,3,1.000000,0.131013,0.011442,0,0
3,31,-3.250000,0.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,32,-3.250000,1.250000,3.640715,7,0.291290,0.307525,0.011325,0,0
3,33,-3.250000,1.750000,3.952912,79,0.869456,0.868236,0.011563,0,0
3,34,-3.250000,2.250000,4.057909,198,1.000000,0.864736,0.011647,0,0
3,35,-3.250000,2.750000,4.265365,211,1.000000,0.857821,0.011819,0,0
3,36,-3.250000,3.250000,4.626543,48,0.365168,0.845782,0.012140,0,0
3,37,-3.250000,3.750000,4.967916,36,0.714293,0.834403,0.012468,0,0
3,38,-3.250000,4.250000,5.442501,14,0.516751,0.573008,0.012962,0,0
3,39,-3.250000,4.750000,5.895200,15,0.145039,0.602620,0.013475,0,0
3,40,-3.250000,5.250000,6.206889,9,0.390039,0.356897,0.013853,0,0
3,41,-3.250000,5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,43,-3.250000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,51,-3.250000,10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,15,-2.750000,-7.250000,7.694834,6,0.070176,0.223052,0.015921,0,0
4,16,-2.750000,-6.750000,7.385125,8,0.375882,0.301532,0.015454,0,0
4,17,-2.750000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,18,-2.750000,-5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,20,-2.750000,-4.750000,5.372924,13,0.184560,0.533587,0.012887,0,0
4,21,-2.750000,-4.250000,5.151500,6,1.000000,0.248485,0.012654,0,0
4,22,-2.750000,-3.750000,4.622193,104,0.947449,0.845927,0.012136,0,0
4,23,-2.750000,-3.250000,4.349602,73,0.867637,0.855013,0.011892,0,0
4,24,-2.750000,-2.750000,3.981192,219,1.000000,0.867294,0.011585,0,0
4,25,-2.750000,-2.250000,3.834898,98,0.886560,0.872170,0.011471,0,0
4,33,-2.750000,1.750000,3.589857,7,0.311050,0.308118,0.011289,0,0
4,34,-2.750000,2.250000,3.721426,155,1.000000,0.875952,0.011385,0,0
4,35,-2.750000,2.750000,3.904610,217,1.000000,0.869846,0.011525,0,0
4,36,-2.750000,3.250000,4.275484,58,1.000000,0.857484,0.011828,0,0
4,37,-2.750000,3.750000,4.671371,35,0.686971,0.844288,0.012182,0,0
4,38,-2.750000,4.250000,5.052549,31,0.303313,0.831582,0.012553,0,0
4,39,-2.750000,4.750000,5.442580,19,0.982231,0.777652,0.012962,0,0
4,40,-2.750000,5.250000,5.944500,4,1.000000,0.160370,0.013534,0,0
4,41,-2.750000,5.750000,6.266333,6,0.785001,0.237337,0.013927,0,0
4,42,-2.750000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
5,15,-2.250000,-7.250000,7.552000,3,0.061254,0.112240,0.015703,0,0
5,16,-2.250000,-6.750000,7.159000,4,0.107884,0.152273,0.015125,0,0
5,17,-2.250000,-6.250000,6.588333,6,1.000000,0.234117,0.014341,0,0
5,18,-2.250000,-5.750000,6.227667,3,0.117404,0.118862,0.013878,0,0
5,19,-2.250000,-5.250000,5.847500,8,0.160626,0.322033,0.013419,0,0
5,20,-2.250000,-4.750000,5.260349,23,0.249222,0.824655,0.012767,0,0
5,21,-2.250000,-4.250000,4.934308,88,0.982898,0.835523,0.012435,0,0
5,22,-2.250000,-3.750000,4.500650,134,1.000000,0.849978,0.012026,0,0
5,23,-2.250000,-3.250000,4.066488,215,1.000000,0.864450,0.011654,0,0
5,24,-2.250000,-2.750000,3.805165,176,1.000000,0.873161,0.011448,0,0
5,25,-2.250000,-2.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
5,33,-2.250000,1.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
5,34,-2.250000,2.250000,3.478207,82,1.000000,0.884060,0.011210,0,0
5,35,-2.250000,2.750000,3.619628,353,1.000000,0.879346,0.011310,0,0
5,36,-2.250000,3.250000,4.014174,131,1.000000,0.866194,0.011611,0,0
5,37,-2.250000,3.750000,4.452652,46,0.584596,0.851578,0.011983,0,0
5,38,-2.250000,4.250000,4.936909,33,0.649677,0.835436,0.012437,0,0
5,39,-2.250000,4.750000,5.296501,14,0.542603,0.576415,0.012805,0,0
5,40,-2.250000,5.250000,5.719445,9,0.610697,0.364208,0.013271,0,0
5,43,-2.250000,6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
5,44,-2.250000,7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
5,45,-2.250000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,16,-1.750000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,18,-1.750000,-5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,19,-1.750000,-5.250000,5.603101,10,0.111178,0.406615,0.013139,0,0
6,20,-1.750000,-4.750000,5.059167,24,0.443926,0.831361,0.012560,0,0
6,21,-1.750000,-4.250000,4.723103,69,0.986887,0.842563,0.012231,0,0
6,22,-1.750000,-3.750000,4.229954,65,0.854223,0.859002,0.011789,0,0
6,23,-1.750000,-3.250000,3.826310,145,1.000000,0.872456,0.011464,0,0
6,24,-1.750000,-2.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,34,-1.750000,2.250000,3.126600,5,1.000000,0.223945,0.010978,0,0
6,35,-1.750000,2.750000,3.399962,202,1.000000,0.886668,0.011156,0,0
6,36,-1.750000,3.250000,3.757800,129,1.000000,0.874740,0.011412,0,0
6,37,-1.750000,3.750000,4.206519,52,0.927875,0.859783,0.011769,0,0
6,38,-1.750000,4.250000,4.709698,53,1.000000,0.843010,0.012218,0,0
6,39,-1.750000,4.750000,5.129445,9,0.794718,0.373058,0.012631,0,0
6,40,-1.750000,5.250000,5.666125,8,1.000000,0.324452,0.013210,0,0
6,41,-1.750000,5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,45,-1.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
6,46,-1.750000,8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
6,57,-1.750000,13.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
7,16,-1.250000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
7,18,-1.250000,-5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
7,19,-1.250000,-5.250000,5.385000,22,0.224984,0.820500,0.012900,0,0
7,20,-1.250000,-4.750000,4.924298,37,0.284692,0.835857,0.012425,0,0
7,21,-1.250000,-4.250000,4.539403,104,0.727080,0.848687,0.012061,0,0
7,22,-1.250000,-3.750000,4.082771,139,1.000000,0.863908,0.011667,0,0
7,23,-1.250000,-3.250000,3.680508,112,0.840829,0.877316,0.011355,0,0
7,24,-1.250000,-2.750000,3.341809,21,0.183187,0.888606,0.011117,0,0
7,34,-1.250000,2.250000,2.892750,4,1.000000,0.180715,0.010837,0,0
7,35,-1.250000,2.750000,3.135656,209,0.623505,0.895478,0.010983,0,0
7,36,-1.250000,3.250000,3.538010,100,0.871667,0.882066,0.011252,0,0
7,37,-1.250000,3.750000,3.975037,54,0.461609,0.867499,0.011580,0,0
7,38,-1.250000,4.250000,4.488357,28,0.707316,0.850388,0.012015,0,0
7,39,-1.250000,4.750000,4.931286,14,1.000000,0.584937,0.012432,0,0
7,40,-1.250000,5.250000,5.487600,10,0.860419,0.408540,0.013011,0,0
7,41,-1.250000,5.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
7,42,-1.250000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
7,43,-1.250000,6.750000,6.950001,4,0.649125,0.153667,0.014830,0,0
7,44,-1.250000,7.250000,7.434334,3,0.194247,0.112828,0.015527,0,0
8,15,-0.750000,-7.250000,7.407667,3,0.068321,0.112962,0.015487,0,0
8,16,-0.750000,-6.750000,6.847375,8,0.186485,0.308702,0.014689,0,0
8,17,-0.750000,-6.250000,6.430438,16,0.224320,0.628522,0.014135,0,0
8,18,-0.750000,-5.750000,5.833259,27,0.344829,0.805558,0.013403,0,0
8,19,-0.750000,-5.250000,5.385576,59,0.504557,0.820481,0.012900,0,0
8,20,-0.750000,-4.750000,4.864694,49,0.439404,0.837844,0.012367,0,0
8,21,-0.750000,-4.250000,4.399152,137,0.549304,0.853362,0.011935,0,0
8,22,-0.750000,-3.750000,3.997444,167,0.895363,0.866752,0.011598,0,0
8,23,-0.750000,-3.250000,3.698871,31,0.296242,0.876704,0.011368,0,0
8,34,-0.750000,2.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
8,35,-0.750000,2.750000,3.052327,116,0.527594,0.898256,0.010932,0,0
8,36,-0.750000,3.250000,3.436437,158,0.709118,0.885452,0.011181,0,0
8,37,-0.750000,3.750000,3.901358,106,0.585449,0.869955,0.011522,0,0
8,38,-0.750000,4.250000,4.375255,59,0.793621,0.854158,0.011914,0,0
8,39,-0.750000,4.750000,4.818834,24,1.000000,0.839372,0.012322,0,0
8,40,-0.750000,5.250000,5.306334,15,1.000000,0.617342,0.012816,0,0
8,41,-0.750000,5.750000,5.718500,8,1.000000,0.323753,0.013270,0,0
8,42,-0.750000,6.250000,6.410334,6,1.000000,0.235897,0.014109,0,0
8,43,-0.750000,6.750000,6.776429,7,0.567354,0.270942,0.014592,0,0
8,44,-0.750000,7.250000,7.276400,5,0.844857,0.189363,0.015295,0,0
8,45,-0.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
8,46,-0.750000,8.250000,8.127000,3,0.024796,0.109365,0.016605,0,0
8,47,-0.750000,8.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
9,14,-0.250000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
9,15,-0.250000,-7.250000,7.325667,12,0.275036,0.453487,0.015367,0,0
9,16,-0.250000,-6.750000,6.857286,7,0.124924,0.269998,0.014702,0,0
9,17,-0.250000,-6.250000,6.268875,8,0.112709,0.316415,0.013930,0,0
9,18,-0.250000,-5.750000,5.781363,33,0.252081,0.807288,0.013342,0,0
9,19,-0.250000,-5.250000,5.388157,51,0.253275,0.820395,0.012903,0,0
9,20,-0.250000,-4.750000,4.840001,33,0.321943,0.838667,0.012343,0,0
9,21,-0.250000,-4.250000,4.354660,50,0.541770,0.854845,0.011896,0,0
9,22,-0.250000,-3.750000,3.940548,42,1.000000,0.868648,0.011553,0,0
9,35,-0.250000,2.750000,2.956185,38,0.222522,0.901461,0.010874,0,0
9,36,-0.250000,3.250000,3.404533,60,0.751859,0.886516,0.011159,0,0
9,37,-0.250000,3.750000,3.870982,107,0.436268,0.870967,0.011498,0,0
9,38,-0.250000,4.250000,4.298018,54,0.434475,0.856733,0.011847,0,0
9,39,-0.250000,4.750000,4.752593,27,0.474788,0.841580,0.012259,0,0
9,40,-0.250000,5.250000,5.266100,10,0.374083,0.412232,0.012773,0,0
9,41,-0.250000,5.750000,5.851600,5,1.000000,0.201237,0.013424,0,0
9,42,-0.250000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
9,43,-0.250000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
9,44,-0.250000,7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
9,47,-0.250000,8.750000,8.640000,3,0.757073,0.106800,0.017465,0,0
9,48,-0.250000,9.250000,9.232334,3,1.000000,0.103838,0.018524,0,0
9,51,-0.250000,10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
9,52,-0.250000,11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
9,59,-0.250000,14.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
10,14,0.250000,-7.750000,7.701143,7,0.084446,0.260153,0.015931,0,0
10,15,0.250000,-7.250000,7.324364,11,0.146590,0.415720,0.015365,0,0
10,16,0.250000,-6.750000,6.793385,13,0.155945,0.502810,0.014615,0,0
10,17,0.250000,-6.250000,6.344319,22,0.300403,0.788523,0.014025,0,0
10,18,0.250000,-5.750000,5.862660,50,0.431899,0.804578,0.013437,0,0
10,19,0.250000,-5.250000,5.338870,23,0.491192,0.822038,0.012850,0,0
10,20,0.250000,-4.750000,4.856897,29,0.633143,0.838103,0.012359,0,0
10,21,0.250000,-4.250000,4.389211,38,0.340774,0.853693,0.011927,0,0
10,22,0.250000,-3.750000,3.972153,52,0.720286,0.867595,0.011578,0,0
10,23,0.250000,-3.250000,3.616250,8,0.955572,0.351783,0.011308,0,0
10,35,0.250000,2.750000,3.072900,10,0.537938,0.448785,0.010944,0,0
10,36,0.250000,3.250000,3.429729,59,0.692859,0.885676,0.011176,0,0
10,37,0.250000,3.750000,3.868108,93,0.962313,0.871063,0.011496,0,0
10,38,0.250000,4.250000,4.337667,99,0.997871,0.855411,0.011882,0,0
10,39,0.250000,4.750000,4.867939,48,1.000000,0.837735,0.012370,0,0
10,40,0.250000,5.250000,5.285174,23,0.824819,0.823828,0.012793,0,0
10,41,0.250000,5.750000,5.770334,3,0.694293,0.121148,0.013330,0,0
10,42,0.250000,6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
10,43,0.250000,6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
10,47,0.250000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
11,12,0.750000,-8.750000,8.723001,3,0.063469,0.106385,0.017609,0,0
11,13,0.750000,-8.250000,8.331501,6,0.111409,0.216685,0.016941,0,0
11,14,0.750000,-7.750000,7.812715,14,0.305336,0.517703,0.016104,0,0
11,15,0.750000,-7.250000,7.323801,15,0.628236,0.566905,0.015364,0,0
11,16,0.750000,-6.750000,6.866389,18,0.366593,0.694008,0.014715,0,0
11,17,0.750000,-6.250000,6.325666,30,0.084080,0.789144,0.014001,0,0
11,18,0.750000,-5.750000,5.886969,32,0.147324,0.803768,0.013466,0,0
11,19,0.750000,-5.250000,5.462091,33,0.656253,0.817930,0.012983,0,0
11,20,0.750000,-4.750000,4.934707,34,0.445017,0.835510,0.012435,0,0
11,21,0.750000,-4.250000,4.423690,129,0.764250,0.852544,0.011957,0,0
11,22,0.750000,-3.750000,4.058105,115,1.000000,0.864730,0.011647,0,0
11,23,0.750000,-3.250000,3.636667,3,1.000000,0.131817,0.011323,0,0
11,35,0.750000,2.750000,3.070261,65,0.197432,0.897658,0.010943,0,0
11,36,0.750000,3.250000,3.480224,134,0.867705,0.883993,0.011211,0,0
11,37,0.750000,3.750000,3.915694,95,0.599683,0.869477,0.011533,0,0
11,38,0.750000,4.250000,4.440800,85,1.000000,0.851973,0.011972,0,0
11,39,0.750000,4.750000,4.852330,88,1.000000,0.838256,0.012355,0,0
11,40,0.750000,5.250000,5.337733,15,1.000000,0.616557,0.012849,0,0
11,41,0.750000,5.750000,5.790572,7,0.437719,0.282443,0.013353,0,0
11,42,0.750000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
11,52,0.750000,11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
12,12,1.250000,-8.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
12,13,1.250000,-8.250000,8.458401,10,0.191248,0.359027,0.017154,0,0
12,14,1.250000,-7.750000,7.891263,19,0.341016,0.700110,0.016227,0,0
12,15,1.250000,-7.250000,7.519167,18,0.339731,0.674425,0.015654,0,0
12,16,1.250000,-6.750000,6.906819,11,0.470529,0.423375,0.014770,0,0
12,17,1.250000,-6.250000,6.366167,12,0.711632,0.472677,0.014053,0,0
12,18,1.250000,-5.750000,6.008500,16,0.344393,0.639773,0.013610,0,0
12,19,1.250000,-5.250000,5.518834,30,0.313327,0.816039,0.013046,0,0
12,20,1.250000,-4.750000,4.985677,31,0.577775,0.833811,0.012486,0,0
12,21,1.250000,-4.250000,4.528921,99,1.000000,0.849036,0.012051,0,0
12,22,1.250000,-3.750000,4.191447,85,1.000000,0.860285,0.011757,0,0
12,23,1.250000,-3.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
12,34,1.250000,2.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
12,35,1.250000,2.750000,3.241066,90,0.529284,0.891964,0.011050,0,0
12,36,1.250000,3.250000,3.572939,97,0.782577,0.880902,0.011277,0,0
12,37,1.250000,3.750000,3.996884,60,0.771306,0.866771,0.011598,0,0
12,38,1.250000,4.250000,4.518396,53,0.829342,0.849387,0.012042,0,0
12,39,1.250000,4.750000,4.989637,80,1.000000,0.833679,0.012490,0,0
12,40,1.250000,5.250000,5.393499,22,1.000000,0.820217,0.012909,0,0
12,41,1.250000,5.750000,6.097500,4,0.765674,0.159350,0.013718,0,0
12,43,1.250000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
12,45,1.250000,7.750000,7.987001,3,0.682815,0.110065,0.016379,0,0
12,52,1.250000,11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
12,54,1.250000,12.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
12,55,1.250000,12.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
13,12,1.750000,-8.750000,8.805000,3,0.060629,0.105975,0.017753,0,0
13,13,1.750000,-8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
13,14,1.750000,-7.750000,8.055750,12,0.643672,0.438885,0.016490,0,0
13,15,1.750000,-7.250000,7.528951,20,0.528285,0.749035,0.015669,0,0
13,16,1.750000,-6.750000,7.081199,25,0.313318,0.763960,0.015014,0,0
