ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,26,-4.750000,-1.750000,4.974455,11,0.135913,0.458802,0.012475,0,0
0,27,-4.750000,-1.250000,5.227966,60,0.452414,0.825734,0.012733,0,0
0,28,-4.750000,-0.750000,5.103586,172,0.364431,0.829880,0.012605,0,0
0,29,-4.750000,-0.250000,5.047008,140,0.122442,0.831766,0.012547,0,0
0,30,-4.750000,0.250000,5.096610,174,0.531945,0.830113,0.012598,0,0
0,31,-4.750000,0.750000,5.133108,168,0.547362,0.828896,0.012635,0,0
0,32,-4.750000,1.250000,5.517101,10,0.141138,0.408048,0.013044,0,0
0,33,-4.750000,1.750000,5.330551,153,0.899409,0.822315,0.012841,0,0
0,34,-4.750000,2.250000,5.543800,119,0.192589,0.815207,0.013073,0,0
0,35,-4.750000,2.750000,5.860209,221,1.000000,0.804660,0.013434,0,0
0,36,-4.750000,3.250000,5.924181,144,1.000000,0.802527,0.013510,0,0
0,37,-4.750000,3.750000,6.160300,70,1.000000,0.794657,0.013795,0,0
0,38,-4.750000,4.250000,6.637101,20,0.388775,0.778763,0.014405,0,0
0,39,-4.750000,4.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,40,-4.750000,5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,42,-4.750000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,43,-4.750000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,44,-4.750000,7.250000,8.993335,3,1.000000,0.105033,0.018088,0,0
0,46,-4.750000,8.250000,9.557801,5,1.000000,0.170352,0.019135,0,0
0,47,-4.750000,8.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,48,-4.750000,9.250000,10.409333,3,1.000000,0.097953,0.020835,0,0
0,49,-4.750000,9.750000,10.703501,4,1.000000,0.128643,0.021456,0,0
0,52,-4.750000,11.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,53,-4.750000,11.750000,12.763501,6,1.000000,0.172365,0.026291,0,0
0,54,-4.750000,12.250000,13.152000,3,0.004828,0.084240,0.027298,0,0
1,26,-4.250000,-1.750000,4.719467,30,0.084572,0.842684,0.012227,0,0
1,27,-4.250000,-1.250000,4.546220,177,0.621337,0.848459,0.012067,0,0
1,28,-4.250000,-0.750000,4.514194,140,0.649821,0.849527,0.012038,0,0
1,29,-4.250000,-0.250000,4.401993,141,0.190196,0.853267,0.011938,0,0
1,30,-4.250000,0.250000,4.387973,109,0.418251,0.853734,0.011925,0,0
1,31,-4.250000,0.750000,4.458533,107,0.103310,0.851382,0.011988,0,0
1,32,-4.250000,1.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,33,-4.250000,1.750000,4.697250,120,0.729187,0.843425,0.012206,0,0
1,34,-4.250000,2.250000,4.851000,88,0.421605,0.838300,0.012353,0,0
1,35,-4.250000,2.750000,5.100683,107,1.000000,0.829977,0.012602,0,0
1,36,-4.250000,3.250000,5.345115,87,0.982221,0.821829,0.012857,0,0
1,37,-4.250000,3.750000,5.708481,25,0.419417,0.809717,0.013259,0,0
1,38,-4.250000,4.250000,5.908250,12,1.000000,0.481835,0.013491,0,0
1,39,-4.250000,4.750000,6.173000,3,1.000000,0.119135,0.013811,0,0
1,40,-4.250000,5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,41,-4.250000,5.750000,7.264334,3,1.000000,0.113678,0.015277,0,0
1,42,-4.250000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,46,-4.250000,8.250000,9.181285,7,1.000000,0.242885,0.018430,0,0
1,47,-4.250000,8.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,48,-4.250000,9.250000,10.295941,17,1.000000,0.558282,0.020601,0,0
1,49,-4.250000,9.750000,10.591250,8,0.960227,0.258783,0.021217,0,0
2,25,-3.750000,-2.250000,4.418401,5,0.155390,0.213180,0.011952,0,0
2,26,-3.750000,-1.750000,4.341221,68,0.235176,0.855293,0.011885,0,0
2,27,-3.750000,-1.250000,4.287937,47,0.331912,0.857069,0.011839,0,0
2,29,-3.750000,-0.250000,4.096464,41,0.089620,0.863451,0.011678,0,0
2,30,-3.750000,0.250000,3.989317,98,0.477756,0.867023,0.011591,0,0
2,31,-3.750000,0.750000,4.127826,63,0.071712,0.862406,0.011704,0,0
2,32,-3.750000,1.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,33,-3.750000,1.750000,4.259833,144,0.706578,0.858006,0.011815,0,0
2,34,-3.750000,2.250000,4.422209,144,0.516594,0.852593,0.011956,0,0
2,35,-3.750000,2.750000,4.740809,166,0.940520,0.841973,0.012248,0,0
2,36,-3.750000,3.250000,5.024271,151,1.000000,0.832524,0.012524,0,0
2,37,-3.750000,3.750000,5.298058,52,1.000000,0.823398,0.012807,0,0
2,38,-3.750000,4.250000,5.693250,32,1.000000,0.810225,0.013241,0,0
2,39,-3.750000,4.750000,6.006667,18,1.000000,0.719800,0.013608,0,0
2,40,-3.750000,5.250000,6.422682,22,1.000000,0.785911,0.014125,0,0
2,41,-3.750000,5.750000,6.931750,4,1.000000,0.153788,0.014805,0,0
2,42,-3.750000,6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,43,-3.750000,6.750000,7.728001,3,1.000000,0.111360,0.015972,0,0
2,48,-3.750000,9.250000,10.132176,17,1.000000,0.562922,0.020266,0,0
2,49,-3.750000,9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,33,-3.250000,1.750000,3.840077,156,0.469534,0.871997,0.011475,0,0
3,34,-3.250000,2.250000,4.065952,186,0.559479,0.864468,0.011653,0,0
3,35,-3.250000,2.750000,4.336173,145,1.000000,0.855461,0.011880,0,0
3,36,-3.250000,3.250000,4.638960,49,1.000000,0.845368,0.012152,0,0
3,37,-3.250000,3.750000,5.088963,27,1.000000,0.830368,0.012590,0,0
3,38,-3.250000,4.250000,5.416790,19,1.000000,0.778468,0.012934,0,0
3,39,-3.250000,4.750000,5.821810,21,1.000000,0.805940,0.013389,0,0
3,40,-3.250000,5.250000,6.203951,41,1.000000,0.793202,0.013849,0,0
3,41,-3.250000,5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,45,-3.250000,7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,47,-3.250000,8.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,49,-3.250000,9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,50,-3.250000,10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,57,-3.250000,13.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
4,33,-2.750000,1.750000,3.535935,61,0.163786,0.882136,0.011250,0,0
4,34,-2.750000,2.250000,3.700583,244,1.000000,0.876647,0.011369,0,0
4,35,-2.750000,2.750000,3.956414,303,1.000000,0.868120,0.011565,0,0
4,36,-2.750000,3.250000,4.283444,45,0.536155,0.857219,0.011835,0,0
4,37,-2.750000,3.750000,4.698106,19,0.380664,0.801227,0.012207,0,0
4,38,-2.750000,4.250000,4.969800,10,0.482653,0.417170,0.012470,0,0
4,39,-2.750000,4.750000,5.531750,4,0.070494,0.163122,0.013060,0,0
4,40,-2.750000,5.250000,5.922429,14,0.688412,0.561810,0.013508,0,0
4,41,-2.750000,5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,44,-2.750000,7.250000,7.933111,9,1.000000,0.331003,0.016293,0,0
4,45,-2.750000,7.750000,8.145500,4,1.000000,0.145697,0.016635,0,0
4,47,-2.750000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,49,-2.750000,9.750000,10.024251,4,1.000000,0.133172,0.020049,0,0
