ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,7,-4.750000,-11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,9,-4.750000,-10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,14,-4.750000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,25,-4.750000,-2.250000,5.555251,64,0.663066,0.814825,0.013086,0,0
0,26,-4.750000,-1.750000,5.300749,115,0.345949,0.823308,0.012810,0,0
0,27,-4.750000,-1.250000,5.169901,165,0.750694,0.827670,0.012673,0,0
0,28,-4.750000,-0.750000,5.099852,147,0.494306,0.830005,0.012601,0,0
0,29,-4.750000,-0.250000,4.994257,156,0.777989,0.833525,0.012494,0,0
0,30,-4.750000,0.250000,5.020048,148,0.283503,0.832665,0.012520,0,0
0,31,-4.750000,0.750000,5.085721,160,0.666643,0.830476,0.012586,0,0
0,32,-4.750000,1.250000,5.135938,131,1.000000,0.828802,0.012638,0,0
0,33,-4.750000,1.750000,5.253234,90,0.384065,0.824892,0.012760,0,0
0,34,-4.750000,2.250000,5.444745,51,0.828519,0.818509,0.012965,0,0
0,35,-4.750000,2.750000,5.783985,69,1.000000,0.807200,0.013345,0,0
0,36,-4.750000,3.250000,5.861669,118,1.000000,0.804611,0.013436,0,0
0,37,-4.750000,3.750000,5.837901,10,0.419111,0.402702,0.013408,0,0
0,40,-4.750000,5.250000,7.173334,3,1.000000,0.114133,0.015146,0,0
0,41,-4.750000,5.750000,7.705133,15,0.186451,0.557372,0.015937,0,0
0,42,-4.750000,6.250000,8.085501,12,0.809837,0.438290,0.016538,0,0
0,44,-4.750000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,46,-4.750000,8.250000,9.754251,4,0.008074,0.134972,0.019515,0,0
0,47,-4.750000,8.750000,10.206668,3,0.197993,0.098967,0.020418,0,0
1,6,-4.250000,-11.750000,12.653002,5,0.032394,0.144558,0.026010,0,0
1,7,-4.250000,-11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,8,-4.250000,-10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,25,-4.250000,-2.250000,4.853334,6,1.000000,0.251467,0.012355,0,0
1,26,-4.250000,-1.750000,4.671623,106,0.555019,0.844279,0.012182,0,0
1,27,-4.250000,-1.250000,4.526024,124,0.468232,0.849133,0.012048,0,0
1,28,-4.250000,-0.750000,4.360644,126,0.155840,0.854645,0.011902,0,0
1,29,-4.250000,-0.250000,4.274206,107,0.428455,0.857526,0.011827,0,0
1,30,-4.250000,0.250000,4.300525,101,0.126592,0.856649,0.011849,0,0
1,31,-4.250000,0.750000,4.379840,112,1.000000,0.854005,0.011918,0,0
