ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,13,-4.750000,-8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,14,-4.750000,-7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,15,-4.750000,-7.250000,8.803308,13,0.213743,0.459262,0.017750,0,0
0,16,-4.750000,-6.750000,8.499454,11,0.314554,0.394177,0.017224,0,0
0,17,-4.750000,-6.250000,8.057312,32,0.742528,0.731423,0.016492,0,0
0,18,-4.750000,-5.750000,7.542306,23,0.457169,0.748590,0.015689,0,0
0,19,-4.750000,-5.250000,7.160560,50,0.840288,0.761315,0.015127,0,0
0,20,-4.750000,-4.750000,6.972145,48,0.722533,0.767595,0.014861,0,0
0,21,-4.750000,-4.250000,6.555862,36,0.649990,0.781471,0.014298,0,0
0,22,-4.750000,-3.750000,6.201667,48,1.000000,0.793278,0.013846,0,0
0,23,-4.750000,-3.250000,5.955811,90,0.767169,0.801473,0.013547,0,0
0,24,-4.750000,-2.750000,5.699794,126,1.000000,0.810007,0.013249,0,0
0,25,-4.750000,-2.250000,5.499897,116,0.964095,0.816670,0.013025,0,0
0,26,-4.750000,-1.750000,5.350619,118,0.801408,0.821646,0.012863,0,0
0,27,-4.750000,-1.250000,5.257291,179,1.000000,0.824757,0.012764,0,0
0,28,-4.750000,-0.750000,5.125365,181,0.369048,0.829154,0.012627,0,0
0,29,-4.750000,-0.250000,5.027991,188,0.229692,0.832400,0.012528,0,0
0,30,-4.750000,0.250000,5.014117,155,0.271935,0.832863,0.012514,0,0
0,31,-4.750000,0.750000,5.079904,166,0.386148,0.830670,0.012581,0,0
0,32,-4.750000,1.250000,5.265543,147,0.256952,0.824482,0.012773,0,0
0,33,-4.750000,1.750000,5.263231,152,0.324161,0.824559,0.012770,0,0
0,34,-4.750000,2.250000,5.519294,136,0.224376,0.816024,0.013046,0,0
0,35,-4.750000,2.750000,5.722606,112,1.000000,0.809246,0.013275,0,0
0,36,-4.750000,3.250000,6.077279,129,1.000000,0.797424,0.013693,0,0
0,37,-4.750000,3.750000,6.333247,73,0.643531,0.788892,0.014011,0,0
0,38,-4.750000,4.250000,6.545500,8,0.198547,0.312727,0.014284,0,0
0,39,-4.750000,4.750000,7.036667,15,0.149437,0.574083,0.014951,0,0
0,40,-4.750000,5.250000,7.162333,12,0.093621,0.456753,0.015130,0,0
0,44,-4.750000,7.250000,8.705200,5,0.670460,0.177457,0.017578,0,0
