ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,17,-4.750000,-6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,19,-4.750000,-5.250000,7.342250,4,0.363253,0.151052,0.015391,0,0
0,20,-4.750000,-4.750000,6.863500,6,1.000000,0.231365,0.014711,0,0
0,21,-4.750000,-4.250000,6.518783,23,0.994111,0.782707,0.014249,0,0
0,22,-4.750000,-3.750000,6.209291,79,0.725768,0.793024,0.013856,0,0
0,23,-4.750000,-3.250000,5.996035,154,1.000000,0.800132,0.013595,0,0
0,24,-4.750000,-2.750000,5.814926,109,1.000000,0.806169,0.013381,0,0
0,25,-4.750000,-2.250000,5.550135,82,1.000000,0.814996,0.013080,0,0
0,26,-4.750000,-1.750000,5.236321,56,1.000000,0.825456,0.012742,0,0
0,27,-4.750000,-1.250000,5.081400,5,0.488191,0.207655,0.012582,0,0
0,30,-4.750000,0.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,32,-4.750000,1.250000,5.464667,6,1.000000,0.245353,0.012986,0,0
0,33,-4.750000,1.750000,5.296450,140,1.000000,0.823452,0.012805,0,0
0,34,-4.750000,2.250000,5.462673,55,0.257649,0.817911,0.012984,0,0
0,35,-4.750000,2.750000,5.840577,26,0.469650,0.805314,0.013411,0,0
0,36,-4.750000,3.250000,5.881834,6,0.666746,0.241182,0.013460,0,0
0,37,-4.750000,3.750000,6.041250,8,1.000000,0.319450,0.013650,0,0
0,38,-4.750000,4.250000,6.386600,10,0.866368,0.393557,0.014079,0,0
0,39,-4.750000,4.750000,7.161000,7,0.172296,0.266455,0.015128,0,0
0,40,-4.750000,5.250000,7.383375,8,1.000000,0.301555,0.015451,0,0
0,41,-4.750000,5.750000,7.622285,7,0.742824,0.261073,0.015810,0,0
0,42,-4.750000,6.250000,8.047334,3,0.636706,0.109763,0.016476,0,0
0,43,-4.750000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,44,-4.750000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,14,-4.250000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,15,-4.250000,-7.250000,8.557251,4,1.000000,0.142952,0.017323,0,0
1,16,-4.250000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,17,-4.250000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,18,-4.250000,-5.750000,7.221000,4,0.057264,0.151860,0.015214,0,0
1,19,-4.250000,-5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,20,-4.250000,-4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,21,-4.250000,-4.250000,6.026875,8,0.522834,0.319642,0.013632,0,0
1,22,-4.250000,-3.750000,5.709368,57,1.000000,0.809688,0.013260,0,0
1,23,-4.250000,-3.250000,5.447845,115,1.000000,0.818405,0.012968,0,0
1,24,-4.250000,-2.750000,5.159426,47,1.000000,0.828019,0.012662,0,0
1,25,-4.250000,-2.250000,4.944151,79,1.000000,0.835195,0.012444,0,0
1,26,-4.250000,-1.750000,4.721820,39,1.000000,0.842606,0.012230,0,0
1,27,-4.250000,-1.250000,4.520563,16,1.000000,0.679452,0.012044,0,0
1,32,-4.250000,1.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,33,-4.250000,1.750000,4.717124,155,1.000000,0.842763,0.012225,0,0
1,34,-4.250000,2.250000,4.835886,114,1.000000,0.838804,0.012339,0,0
1,35,-4.250000,2.750000,5.089667,3,1.000000,0.124552,0.012590,0,0
1,36,-4.250000,3.250000,5.457400,15,1.000000,0.613565,0.012978,0,0
1,37,-4.250000,3.750000,5.715120,33,1.000000,0.809496,0.013266,0,0
1,38,-4.250000,4.250000,6.071286,7,1.000000,0.279168,0.013686,0,0
1,39,-4.250000,4.750000,6.484168,6,0.271045,0.235158,0.014204,0,0
1,40,-4.250000,5.250000,6.879462,13,0.800360,0.500945,0.014733,0,0
1,41,-4.250000,5.750000,7.097600,5,0.652977,0.190853,0.015038,0,0
1,43,-4.250000,6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,44,-4.250000,7.250000,8.375999,4,0.052924,0.144160,0.017016,0,0
1,56,-4.250000,13.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,16,-3.750000,-6.750000,7.810334,3,1.000000,0.110948,0.016100,0,0
2,17,-3.750000,-6.250000,7.349167,6,0.062797,0.226508,0.015401,0,0
2,18,-3.750000,-5.750000,6.856714,21,0.590080,0.771443,0.014701,0,0
2,19,-3.750000,-5.250000,6.515182,11,0.567780,0.430555,0.014245,0,0
2,20,-3.750000,-4.750000,6.116444,9,0.430757,0.358253,0.013741,0,0
2,21,-3.750000,-4.250000,5.676066,15,0.196825,0.608098,0.013222,0,0
2,22,-3.750000,-3.750000,5.318618,97,0.923252,0.822713,0.012829,0,0
