ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,15.496937,16,0.052881,0.386748,0.034016,0,0
0,1,-4.750000,-14.250000,15.370715,7,0.034131,0.170675,0.033626,0,0
0,3,-4.750000,-13.250000,13.942000,4,0.031069,0.107053,0.029438,0,0
0,4,-4.750000,-12.750000,13.732277,18,0.041330,0.488032,0.028858,0,0
0,5,-4.750000,-12.250000,13.471334,6,0.034433,0.165287,0.028148,0,0
0,6,-4.750000,-11.750000,12.591333,9,0.041039,0.261130,0.025854,0,0
0,7,-4.750000,-11.250000,12.355556,9,0.059173,0.264667,0.025266,0,0
0,8,-4.750000,-10.750000,12.152445,9,0.063634,0.267713,0.024768,0,0
0,9,-4.750000,-10.250000,11.214183,11,0.061021,0.344407,0.022576,0,0
0,10,-4.750000,-9.750000,11.221001,10,0.061474,0.312983,0.022591,0,0
0,11,-4.750000,-9.250000,10.362573,7,0.056630,0.229103,0.020738,0,0
0,12,-4.750000,-8.750000,10.209455,11,0.067830,0.362827,0.020423,0,0
0,13,-4.750000,-8.250000,9.703500,12,0.073814,0.405930,0.019416,0,0
0,14,-4.750000,-7.750000,9.158000,4,0.044792,0.138947,0.018387,0,0
0,15,-4.750000,-7.250000,8.878200,5,0.080157,0.176015,0.017882,0,0
0,16,-4.750000,-6.750000,8.654000,10,0.071155,0.355767,0.017489,0,0
0,17,-4.750000,-6.250000,8.270667,3,0.210004,0.108647,0.016840,0,0
0,19,-4.750000,-5.250000,7.417084,12,0.114589,0.451658,0.015501,0,0
0,20,-4.750000,-4.750000,6.961251,12,0.565496,0.460775,0.014846,0,0
0,21,-4.750000,-4.250000,6.749417,12,0.509129,0.465012,0.014555,0,0
0,22,-4.750000,-3.750000,5.956084,12,0.271848,0.480878,0.013547,0,0
0,23,-4.750000,-3.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,24,-4.750000,-2.750000,5.692705,44,0.296583,0.810243,0.013241,0,0
0,25,-4.750000,-2.250000,5.458585,77,0.422270,0.818047,0.012980,0,0
0,26,-4.750000,-1.750000,5.392267,218,1.000000,0.820258,0.012908,0,0
0,27,-4.750000,-1.250000,5.264053,152,0.476294,0.824532,0.012771,0,0
0,28,-4.750000,-0.750000,5.260866,67,0.164193,0.824638,0.012768,0,0
0,29,-4.750000,-0.250000,5.060670,82,0.028640,0.831311,0.012561,0,0
0,30,-4.750000,0.250000,5.128289,135,0.313613,0.829057,0.012630,0,0
0,31,-4.750000,0.750000,5.241001,19,0.635901,0.784035,0.012747,0,0
0,32,-4.750000,1.250000,5.295382,55,0.034397,0.823487,0.012804,0,0
0,33,-4.750000,1.750000,5.417877,137,0.416756,0.819404,0.012935,0,0
0,34,-4.750000,2.250000,5.602069,174,1.000000,0.813264,0.013138,0,0
0,35,-4.750000,2.750000,5.706789,95,0.997496,0.809774,0.013257,0,0
0,36,-4.750000,3.250000,5.862844,57,0.221515,0.804572,0.013437,0,0
0,37,-4.750000,3.750000,6.247643,14,0.359785,0.554222,0.013903,0,0
0,38,-4.750000,4.250000,6.618401,5,0.961339,0.194847,0.014380,0,0
0,40,-4.750000,5.250000,7.103000,5,1.000000,0.190808,0.015045,0,0
0,41,-4.750000,5.750000,7.789572,7,0.925505,0.259122,0.016068,0,0
0,42,-4.750000,6.250000,8.117223,9,0.415693,0.328242,0.016589,0,0
0,43,-4.750000,6.750000,8.429001,3,0.383932,0.107855,0.017105,0,0
0,44,-4.750000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,0,-4.250000,-14.750000,15.745154,13,0.062701,0.308855,0.034791,0,0
1,3,-4.250000,-13.250000,14.014182,11,0.039503,0.293073,0.029640,0,0
1,6,-4.250000,-11.750000,12.657083,12,0.040040,0.346858,0.026020,0,0
1,9,-4.250000,-10.250000,11.067778,9,0.052383,0.283983,0.022250,0,0
1,10,-4.250000,-9.750000,10.577801,5,0.053373,0.161852,0.021189,0,0
1,11,-4.250000,-9.250000,10.421201,5,0.051990,0.163157,0.020860,0,0
1,12,-4.250000,-8.750000,9.724200,5,0.071277,0.168965,0.019456,0,0
1,13,-4.250000,-8.250000,9.391251,4,0.115678,0.137392,0.018820,0,0
1,15,-4.250000,-7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,16,-4.250000,-6.750000,8.266000,3,0.075723,0.108670,0.016833,0,0
1,17,-4.250000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,19,-4.250000,-5.250000,6.892800,5,1.000000,0.192560,0.014751,0,0
1,20,-4.250000,-4.750000,6.485500,6,0.750772,0.235145,0.014206,0,0
1,21,-4.250000,-4.250000,6.192778,9,0.066464,0.357108,0.013835,0,0
1,22,-4.250000,-3.750000,5.750500,6,0.129458,0.242495,0.013307,0,0
1,23,-4.250000,-3.250000,5.386591,44,0.488918,0.820447,0.012902,0,0
1,24,-4.250000,-2.750000,5.169970,130,1.000000,0.827668,0.012673,0,0
1,25,-4.250000,-2.250000,4.894090,89,1.000000,0.836864,0.012395,0,0
1,26,-4.250000,-1.750000,4.732397,121,1.000000,0.842253,0.012240,0,0
1,27,-4.250000,-1.250000,4.627358,137,0.299827,0.845755,0.012141,0,0
