ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,15.954948,19,0.186623,0.444760,0.035456,0,0
0,2,-4.750000,-13.750000,14.621944,18,0.120705,0.461342,0.031380,0,0
0,3,-4.750000,-13.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,4,-4.750000,-12.750000,13.522834,6,0.084217,0.164772,0.028287,0,0
0,5,-4.750000,-12.250000,13.395119,17,0.108457,0.470472,0.027943,0,0
0,6,-4.750000,-11.750000,12.643001,3,0.078280,0.086785,0.025985,0,0
0,7,-4.750000,-11.250000,12.407858,14,0.101619,0.410483,0.025395,0,0
0,8,-4.750000,-10.750000,12.285251,8,0.092295,0.236197,0.025093,0,0
0,9,-4.750000,-10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,10,-4.750000,-9.750000,11.117612,18,0.140033,0.566472,0.022360,0,0
0,11,-4.750000,-9.250000,10.564928,14,0.275142,0.453485,0.021162,0,0
0,12,-4.750000,-8.750000,10.145092,11,0.182303,0.364007,0.020292,0,0
0,13,-4.750000,-8.250000,9.938571,7,0.377871,0.234050,0.019878,0,0
0,14,-4.750000,-7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,15,-4.750000,-7.250000,8.952063,32,1.000000,0.701598,0.018014,0,0
0,16,-4.750000,-6.750000,8.609882,17,0.798907,0.606053,0.017413,0,0
0,17,-4.750000,-6.250000,8.034727,22,0.929973,0.732176,0.016456,0,0
0,18,-4.750000,-5.750000,7.706000,71,0.444562,0.743133,0.015938,0,0
0,19,-4.750000,-5.250000,7.394975,76,0.335275,0.753501,0.015469,0,0
0,20,-4.750000,-4.750000,7.101371,54,0.521309,0.763288,0.015043,0,0
0,21,-4.750000,-4.250000,6.677276,58,1.000000,0.777424,0.014459,0,0
0,22,-4.750000,-3.750000,6.410979,96,0.279654,0.786301,0.014110,0,0
0,23,-4.750000,-3.250000,6.148567,83,0.177724,0.795048,0.013780,0,0
0,24,-4.750000,-2.750000,5.890085,107,0.499687,0.803664,0.013469,0,0
0,25,-4.750000,-2.250000,5.664137,89,0.783036,0.811195,0.013208,0,0
0,26,-4.750000,-1.750000,5.428673,101,0.253462,0.819044,0.012947,0,0
0,27,-4.750000,-1.250000,5.333454,121,0.198141,0.822218,0.012845,0,0
0,28,-4.750000,-0.750000,5.276966,115,0.378564,0.824101,0.012785,0,0
0,29,-4.750000,-0.250000,5.102785,134,0.150208,0.829907,0.012604,0,0
0,30,-4.750000,0.250000,5.100557,151,0.216430,0.829981,0.012602,0,0
0,31,-4.750000,0.750000,5.139061,160,0.282133,0.828698,0.012641,0,0
0,32,-4.750000,1.250000,5.269973,145,0.185432,0.824334,0.012777,0,0
0,33,-4.750000,1.750000,5.411543,125,0.157000,0.819615,0.012928,0,0
0,34,-4.750000,2.250000,5.624849,111,0.247399,0.812505,0.013164,0,0
0,35,-4.750000,2.750000,5.813659,88,0.207931,0.806211,0.013380,0,0
0,36,-4.750000,3.250000,6.049622,95,0.116052,0.798346,0.013660,0,0
0,37,-4.750000,3.750000,6.300086,81,0.180773,0.789997,0.013969,0,0
0,38,-4.750000,4.250000,6.670892,82,0.130255,0.777637,0.014450,0,0
0,39,-4.750000,4.750000,6.933696,66,0.135312,0.768877,0.014808,0,0
0,40,-4.750000,5.250000,7.361270,52,0.358258,0.754624,0.015419,0,0
0,41,-4.750000,5.750000,7.747509,59,1.000000,0.741750,0.016002,0,0
0,42,-4.750000,6.250000,7.975878,41,0.491450,0.734137,0.016361,0,0
0,43,-4.750000,6.750000,8.509815,27,0.420638,0.716339,0.017242,0,0
0,44,-4.750000,7.250000,8.611167,12,0.250817,0.427777,0.017415,0,0
0,45,-4.750000,7.750000,9.119600,5,0.116963,0.174003,0.018317,0,0
0,46,-4.750000,8.250000,9.659500,6,0.053641,0.203405,0.019331,0,0
0,48,-4.750000,9.250000,10.632100,10,0.463348,0.322798,0.021304,0,0
0,49,-4.750000,9.750000,11.159400,5,0.726100,0.157005,0.022453,0,0
0,51,-4.750000,10.750000,11.815500,4,0.971278,0.121230,0.023961,0,0
0,52,-4.750000,11.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
